report_name,category,stock_name,title,firm_name,link,texts,article_published_at,created_at,latest_scraped_at,original_id
투자정보,,,일본 마켓 레이더 Daily,대신증권,https://finance.naver.com/research/invest_read.naver?nid=36720&page=1,"미국 트럼프 대통령 아시아 순방 일정 발표 10.23 일 캐롤라인 레빗백악관 대변인이트럼프 대통령의 아시아 순방 일정을 발표. 현지시간 기준26 일 말레이시아 총리와의 회담,27~28 일 다카이치 사나에신임 총리와의 회담, 29 일 부산에서 이재명 한국 대통령과의 회담, 30 일 시진핑 국가 주석과의 회담 일정을 발표. 55435_Japan_Daily_251024.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36720
투자정보,,,더 글로벌 레이더 Weekly,대신증권,https://finance.naver.com/research/invest_read.naver?nid=36721&page=1,"“10월 5주차 전략” 새롭게 등장하는 호재가 만연. 증시는 더 달리고 싶다 - 10월 글로벌 증시는 미중 무역전쟁 재점화, 미국 셧다운이라는 불안요인보다는 미국 3/4분기 어닝시즌 및 10월 금리 인하 기정사실화, 아베노믹스 시즌 2를 알리는 일본 다카이치 내각 출범, 4중 전회를 통한 부양책 기대가 커지는 중국, 메모리 가격 상승세에 따른 반도체국(대만, 한국) 강세 등에 힙입어 Risk-On 국면이 지속 중이다. - 10월 말 APEC이라는 굵직한 이벤트를 앞두고 새롭게 등장하는 호재가 만연해, 10월 말로 갈수록 미국 주도의 글로벌 증시의 상승세는 강화될 것이다. - 첫 번째 호재는 미국과 인도, 캐나다간 무역협정 체결이 임박한 점이다. 인도는 러시아산 원유 수입을 점진적으로 축소하고, 미국산 농산물 수입 확대를 약속하면서 미국의 인도에 대한 현 관세율(50%)은 15% 수준으로 대폭 낮아질 것이다. 캐나다는 8월 미국산 제품에 대한 보복관세 대부분을 철회하는 유화 제스처를 보였고, 철강, 알루미늄, 에너지 등 첨단 핵심 산업 분야에서도 일정부분 양보를 통해 APEC에 앞서 무역 합의에 이를 것으로 예상된다. - 두 번째 호재는 일본 다카이치 내각 출범이후 첫 대규모 경기 부양책 발표가 다음 달 예정되어 있다. 책임 있는 적극 재정 기조를 바탕으로 세율 폐지 및 조정을 통한 물가 대책, 중소기업 지원을 위한 지방정부 보조금 확대, AI 등 성장산업 투자 등을 포함하면서 엔화 약세, 주가 상승을 뒷받침할 전망이다. - 세 번째 호재는 중국, 한국, 일본의 3자 통화스와프 체결 추진이다. 15일 제14차 한중일 중앙은행 총재 회의에서 3국간 논의가 일정 부분 진전되고 26~28일 아세안 정상 회의와 31~11.1일 APEC 기간 중 추가 논의가 이뤄질 여지를 남겨뒀다. 실제 체결 여부를 떠나 논의 자체만으로도 동아시아 외환시장을 안정성 있게 바라볼 수 있게 하는 요인이다. - 네 번째 호재는 11월 10일 미국의 중국에 대한 고율관세 유예 만료를 앞두고 APEC을 전후로 미국이 중국에 대한 고율관세 유예를 3개월 추가 연장하는 안을 발표할 수 있다는 점이다. 55432_Weekly_new_GS_251024.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36721
투자정보,,,[IBKS Daily] Start with IBKS (2025.10.27),IBK투자증권,https://finance.naver.com/research/invest_read.naver?nid=36722&page=1,"증시 Comment (전일 아시아 증시) ▶ 한국증시 - 미-중 정상회담 기대감에 상승. 트럼프 대통령과 시진핑 주석의 회담 일정이 확정되면서 관련 불확실성 해소. 전일 미국 반도체주 강세에 반도체주 동반 강세. 삼성전자와 SK하아닉스의 시가 총액 합계는 1,000조원을 넘어서며 지수는 장 중 3,900P 재돌파. 미국 ESS 수요 급증 전망에 LG에너지솔루션 등 2차전지 관련주도 강세. 전 거래일 대비 2.50% 상승한 3,941.59P로 마감 - KOSDAQ은 외국인 및 기관의 순매수에 상승. 전 거래일 대비 1.27% 상승한 883.08P로 마감 ▶ 중국증시 - 기술주 강세에 상승. 4중전회에서 기술 자립을 강조하면서 기술주 중심으로 강세. 삼성전자와 SK하이닉스가 D램과 낸드의 가격을 인상할 것이란 소식도 호재로 작용하며 반도체 관련주 강세. 전 거래일 대비 0.71% 상승한 3,950.31P로 마감 20251027075113340_ko.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36722
투자정보,,,"주가, 금리, 환율의 동반상승",한화투자증권,https://finance.naver.com/research/invest_read.naver?nid=36723&page=1,"공통분모는 원화 유동성 증가 KOSPI가 4,000p 선에 다가섰다. 밑바닥엔 원화 유동성이 증가할 것이라는 기대가 깔려있다. 올 하반기 주가, 환율, 금리가 같이 상승하고 있는 점은 특기할 만하다. 주가는 이익이 늘거나 유동성이 증가할 때 상승한다. 보통 이익이 늘면 환율은 하락하고, 유동성이 증가하면 금리는 내린다. 최근의 동반 상승은 올해와 내년 재정지출이 늘고 그러면 유동성이 더 빠르게 공급될 것으로 예상됐기 때문일 것이다. 지난 8월 M2는 전년동기대비 8.5% 증가했다. 정부의 올해 재정지출 증가율 목표가 7.1%, 내년 목표가 8.1%다. 둘이 유사한 궤적을 그려왔음을 감안하면 내년 M2 증가율은 10%를 넘을 가능성이 크다. 다음 페이지 [그림1]은 M2 증가율과 KOSPI PBR을 그린 것으로 2002년, 2008년, 2021년 유동성이 증가할 때 밸류에이션이 상승했던 경험이 있다. 2015년에도 M2 증가율이 10%를 웃돌았는데, 그 때엔 코스닥 시장이 좋았다. 10월 금융통화위원회 이후 시장금리가 하방경직성을 보이고 있는데, 배경엔 재정지출 증가에 대한 기대가 있다고 생각한다. 당사 투자전략팀은 11월 한국은행이 기준금리를 인하할 것으로 예상하고 있다. 환율도 마찬가지다. 원화가 달러대비 약한 이유는 우리나라의 M2 증가율이 8.5%로 미국보다 3.7%p 높기 때문이라고 본다. KOSPI는 10월 들어서만 15% 올랐고 시가총액 증가분의 54%를 반도체가 차지한다. 같은 기간 올해 순익 컨센서스는 반도체가 4.9조원 상향됐고 그 외 업종은 1.4조원 하향됐다. 2026년 순익 컨센서스는 반도체가 19.3조원 상향된 반면 그외 업종은 0.4조원 낮아졌다. 반도체의 상승은 근거가 있지만 다른 업종들은 약해 보인다. 반도체를 줄이고 다른 업종을 늘리는 건 좋은 선택이 아닐 수 있다. 아마도 인플레이션이 강해지면 자산을 많이 보유한 기업들의 순자산은 커지고 대체 비용이 상승하기 때문에 시클리컬 업종의 주가가 오를 것이라고 기대하는 것 같다. 순자산이 적은 바이오, 인터넷의 주가가 상대적으로 부진한 것도 같은 맥락일 것이다. 그러나 필자는 자산주 베팅은 이르다고 생각한다. 자산주는 보통 경기가 기존 사이클을 벗어날 정도로 세고 금리를 올릴때 시장의 주목을 받는다. 투자의 듀레이션이 짧아지면서 시장참가자들이 성장성보다 현재 보유한 자산의 가치에 주목하기 때문이다. 그러나 시장 컨센서스와 달리 다음달 한국은행이 기준금리를 인하하면 투자자들의 관심은 순자산이 많은 주식에서 순자산이 적은 바이오, 인터넷으로 바뀔 가능성이 높다는 생각이다. 반도체와 바이오, 인터넷을 중심으로 포트폴리오를 유지할 필요가 있다. 2025.10.27_M2.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36723
투자정보,,,[Hana China Weekly] 3분기 실적 시즌 진입,하나증권,https://finance.naver.com/research/invest_read.naver?nid=36724&page=1,"CATL(300750.CH): 3Q25 실적 컨센서스 하회, 향후 ESS 증설에 따른 출하량 확대 기대 - 3Q25 매출 1,041.9억위안(YoY +12.9%, QoQ +10.6%)으로 컨센서스 15.8% 하회, GAAP 기준 순이익 185.4억위안(YoY +41.2%, QoQ +12.3%)으로 컨센서스 5.7% 하회. 재고자산은 802.1억위안(YoY +45.3%, QoQ +11.0%)으로 YoY와 QoQ로 모두 증가. 경영진은 이에 대해 1)사업 규모 확대로 운송 중인 납품 물량이 존재, 2)향후 납품에 대비해 선제적으로 재고 확보에 나선 것이라고 언급. 경영진은 ESS 수요는 강력하였으나 생산능력 측면에서 한계에 직면하여 풀가동 상태임에도 불구하고 출하량 증가가 제한적이었다고 설명. 또한, 내년 증설(헝가리, 지닝 공장) 이후에는 출하량이 긍정적으로 확대될 것이라 강조. ChinaWeekly_final.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36724
투자정보,,,"[New K-ETF] 한국 증권고배당 TOP3+, KOSPI200 TR",하나증권,https://finance.naver.com/research/invest_read.naver?nid=36725&page=1,"신규 상장 ETF(10/28) - HANARO 증권고배당 TOP3 플러스, 마이티 200TR HANARO 증권고배당 TOP3 플러스: 국내 주요 증권주로 구성하는 고배당 패시브 ETF이다. 정부 정책 모멘텀과 증시 상승의 수혜 기대 가운데, 배당수익률과 자기자본 이익률이 높은 증권업종에서 주요 3개 종목의 비중을 높게 구성하는 집중형 포트폴리오의 종목이 되겠다. 코스피, 코스닥 시장에 상장된 종목들 가운데 유동성 기준(유동 주식 비율 10%↑, 시총 2천억원↑, 거래대금 10억원↑)에 맞는 증권업 분류 기업들을 편입 대상 유니버스로 한다. 이어 섹터 조건(증권 부문의 영업이익 비중 30%↑, 매출 비중 70%↑)을 충족시키는 종목의 예상 배당수익률과 직전 1년 배당 수익률의 평균치를 산출한 후 상위 15개 기업들을 추려낸다. 최종 포트폴리오의 경우, 상기 조건을 만족시킨 15개 기업들의 직전 3개 사업연도 평균 자기자본이익률(ROE)을 비교하여 높은 순서의 10개 종목을 편입하여 구성한다. 시가총액 가중방식으로 10개 종목의 편입 비중을 배분하는 가운데 6개월 평균 시가총액 기준 상위 3개 종목들은 ‘TOP3’ 포지션을 차지하게 되며, 각각 20%의 비중을 할당한다. 나머지 7개 종목에 대해서는 시총 기준의 비중 배분과 동시에 15%의 Cap Rate이 적용된다. 포트폴리오의 정기 리밸런싱은 매년 2회(5월과 11월의 마지막 영업일)에 걸쳐 진행한다. 총보수는 0.07%이다. 마이티 200TR: 국내 대표 주가지수 중 하나인 KOSPI200을 TR 방식으로 투자하는 패시브 ETF이다. 배당금을 ETF 분배금으로 지급하지 않고 재투자함으로써 과세 이연 효과를 얻을 수 있는 KOSPI200 TR(총수익) 지수 추종 종목이 되겠다. 포트폴리오의 정기 리밸런싱은 매년 2회(6월과 12월 최종거래일의 다음 거래일)에 걸쳐 진행한다. 총 보수는 0.05%가 적용된다. New_K_ETF_251028_HANARO_Mighty_200TR.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36725
투자정보,,,"[New K-ETF] K-조선 TOP10, 만기매칭 금융채 액티브",하나증권,https://finance.naver.com/research/invest_read.naver?nid=36726&page=1,"신규 상장 ETF(10/28) - KODEX K조선 TOP10, KODEX 26-12 금융채(AA-이상) 액티브 KODEX K조선 TOP10: 국내 대표 조선기업 10개 종목으로 포트폴리오를 구성하는 패시브 ETF이다. MASGA(Making American Shipbuilding Great Again)로 지칭되는 미국 조선업 재건, 해군력 강화 프로젝트의 진행 과정에서 수혜가 기대되는 10개의 주요 조선 기업들을 선별하여 집중 투자하는 종목이 되겠다. 조선업의 장기 호황 전망을 고려한 ETF이다. MASGA의 키워드를 활용한 스코어링 방식을 통해 편입 종목들을 추려낸다. ‘Shipbuilding’의 키워드를 LLM 분석 엔진(Nexus)에 반영하여 0과 1 사이 실수값의 점수를 부여한 후, 절대점수가 1.0인 종목들을 편입 대상으로 한다. 이어 테마 키워드 3개(MASGA, Shipbuilding, Marine Engine)를 활용하여 상기 편입 대상 종목들 간의 상대평가를 통해 키워드 내 유사도 순위를 부여하고, ‘MASGA’ 키워드의 유사도 순위가 4위 이내인 종목을 ‘TOP 4’의 포지션으로 편입한다. 마지막으로 나머지 편입 대상 종목군에서 시가총액이 가장 큰 6개 종목들을 추가로 편입하여 최종 포트폴리오를 구성한다. ‘TOP 4’에 해당하는 종목들은 시가총액 가중방식의 기준으로 편입 비중을 결정하며, 개별 종목의 최대 비중은 22%, 4개 종목의 최대 합산 비중은 85%로 설정한다. 상장일(10/28)을 기준으로 한화오션과 HD한국조선해양, HD현대중공업, 삼성중공업이 ‘TOP 4’의 포지션에 자리하고 있다. 이와 더불어 한화엔진, HJ중공업, HD현대마린엔진, STX엔진, 한국카본, HD현대마린솔루션이 나머지 포트폴리오 구성 종목으로 편입되어 있다. 수주 모멘텀이 기대되는 대표 조선기업들과 고마진 핵심 부품인 선박 엔진 생산기업들로 구성된 포트폴리오가 되겠다. ‘TOP 4’를 제외한 6개 종목의 편입 비중은 각 키워드별 유사도 점수를 비율별로 가중 합산하여 산출된 종합점수(MASGA 50% + Shipbuilding 25% + Marine Engine 25%)를 기준으로 할당하며, 이들 종목군에 대해서는 15%의 상한 편입 비중 기준(Cap Rate)과 0.5%의 최소 편입 비중 기준이 함께 적용된다. 포트폴리오의 정기 리밸런싱은 매년 4회(3월/6월/9월/12월의 옵션만기일, 심사일은 옵션만기일의 10영업일 전)에 걸쳐 진행한다. 총 보수는 0.45%이다. KODEX 26-12 금융채(AA-이상) 액티브: 신용등급 AA- 이상의 금융채들을 포트폴리오에 편입하는 만기매칭형 금융채 ETF이다. 약 1년 1개월 만기의 채권형 종목으로, 2026년 12월이 되면 상장 폐지와 함께 자금을 돌려받는 형태가 되겠다. ‘KAP 26-12 금융채 총 수익 지수(AA- 이상)’를 비교지수로 사용한다. 2026년 11월에서 12월 사이에 만기가 도래하는 AA- 등급 이상의 금융채들(미상환 잔액 500억원↑)을 시가총액 가중방식의 비중 기준에 따라 편입한다. 동일 발행사 채권의 편입 비중이 10%를 넘지 않도록 하며, AAA 등급의 은행채 합산 비중은 20%로 제한하는 형태로 구성한다. 총 보수는 0.09%가 적용된다. New_K_ETF_251027_KODEX_Shipbuilding.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36726
투자정보,,,화수분전략,하나증권,https://finance.naver.com/research/invest_read.naver?nid=36727&page=1,"2026년 전망(2): 주도업종과 주도주는 누구일까 강세장의 특징 중 하나는 주도업종이 변하지 않는다는 점이다. 주도업종의 변화는 예상치 못한 시스템 위기가 발생하고, 지수 급락 이후 새로운 상승 사이클이 시작하는 과정에서 나타난다. 1990년대 Tech 섹터 주도→ Tech 버블 붕괴(위기)→ 2000년대 투자 섹터 주도→ 글로벌 금융위기→ 2010년대 소비재 섹터 주도→ 국제 유가 급락, 중국 경기 둔화, 연준 긴축(위기)→ 2020년대 Tech 섹터 주도로 변했다. 강세장을 만든 주도업종의 공통점은 그 시대의 이익 증가를 견인한다는 점이다. 시대별로 주도주는 다르다. 하지만 주도주의 탄생과 성장 그리고 소멸은 비슷한 흐름을 보인다. ① 주도주의 탄생은 높은 투자 증가율을 기반으로 매출이 성장할 때, ② 주도주의 성장은 영업이익률 상승 및 사상 최고치를 경신할 때, ③ 주도주의 소멸은 영업이익률이 하락 전환할 때다. 위와 같은 흐름을 현재에 적용하면, 2026년 S&P500지수 내 비중 확대 업종으로는 반도체, 소프트웨어, 미디어, 기술/하드웨어, 다각화금융, 제약/바이오를 제시할 수 있다. 코스피는 위에서 제시한 S&P500지수 내 비중 확대 업종과의 매출과 영업이익률 연관성이 높고, 코스피 내 순이익 비중과 시가총액 비중 변화를 적용 시 반도체, 조선, 기계, 2차전지, 에너지, 건강관리, 방산, IT하드웨어를 2026년 비중 확대 업종으로 제시한다. 코스피 리레이팅에 대한 기대가 여전히 유효한 상황이다. 미국 증시 사례이긴 하지만 시대별 주도주 변화에 시가총액 1등 기업이 바뀌면서 지수도 리레이팅 됐다. S&P500지수의 경우 1990년대 시가총액 1위는 GE에서 마이크로소프트로, 2000년대 마이크로소프트에서 엑슨모빌로, 2010년대 엑슨모빌에서 애플로, 2025년 애플에서 엔비디아로 변했다. 정부 정책도 중요하지만, 결국 이익 규모가 가장 큰(또는 그 기대가 있는) 기업이 시가총액 1위가 될 수 있다는 기대가 있을 때 지수는 리레이팅 할 수 있다. 현재 SK하이닉스의 시가총액은 삼성전자 대비 54%다. Tech의 시대가 아니긴 했지만, 이전 POSCO의 삼성전자 대비 시가총액 비율 고점은 62%, 현대차와 기아 (합산) 비율 고점은 64%였다. 2026년 주도주 컨셉은 첫번째, 풍부한 현금을 통해 투자를 할 수 있고, 투자를 하면 매출이 증가하고 투자 수익성이 높은 기업들이다. S&P500 내 마이크로소프트, AMD, 캐터필라, GE버노바, 뉴몬트, 인튜이티브서지컬, 테슬라 등이고, 코스피 내 삼성전자, 한화에어로스페이스, 셀트리온, 삼성에스디에스, 두산밥켓, LG이노텍 등이 여기에 해당한다. 두번째, 높은 가격전가력을 기반으로 영업이익률은 사상 최고치 경신 지속하며, 영업이익률 상승 시 이익 증가 폭이 큰 기업들이다. S&P500 내 엔비디아, 알파벳, 애브비, GE, 필립모리스, RTX, 우버 등이고, 코스피 내 SK하이닉스, HD현대중공업, 한화오션, 현대로템, HD현대일렉트릭, 한국항공우주 등이 여기에 해당한다. lee_251027.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36727
투자정보,,,[Quant Comment] 국내외 주간 이익 동향 체크,하나증권,https://finance.naver.com/research/invest_read.naver?nid=36728&page=1,"글로벌 이익 동향 및 실적추정치 상, 하향 종목 지난주 실적 개선 종목군 내년 실적 전망치 상향, 글로벌 실적모멘텀 지속 중. 암페놀, 데이터센터/통신인프라 및 커넥터/센서 솔루션 강세 부각. 버티브, 데이터센터/AI인프라 관련 열관리, UPS 등 핵심 디지털 인프라 제품 수요 확대. 램리서치, 반도체 장비 수요 증가 및 고급 패키징 기술력 등으로 실적 상향. 금주 목요일 실적 예정인 애플 실적 리비전 상향 크게 부각, 아이폰 17 판매 호조 및 서비스 매출 상향, AI 관련 인프라 및 인력 배치 확대 기대감 반영 또한, 금주 마이크로소프트, 알파벳, 메타 실적 예정, 추정치는 소폭 상향 정도, 클라우드 및 AI 성장 모멘텀이 주가되는 실적일 것, 또한 CAPEX 증가 등 비용 관련 이슈도 체크 필요. 반도체 및 장비 업종의 강한 이익모멘텀 부각, 해당 비중 큰 미국 및 한국, 대만 실적 모멘텀 부각 형국 EDIT_Real_Quant_251027.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36728
투자정보,,,"M&M#04: 코스피, 거의 다 왔다",교보증권,https://finance.naver.com/research/invest_read.naver?nid=36729&page=1,"여전히 긍정적인 외국인 - 10월 역시 외국인 수급은 확대 지속 - 외국인 액티브 자금은 약 +5조 3,303억원, 패시브 자금은 약 +1,720억원 누적순매수를 기록 - 10/24 마감 기준으로, 총 +5조 5,023억원이 누적 유입됨 20251027_B_20250038_11.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36729
투자정보,,,DS와 함께하는 Weekly TalkTalk Vol. 236,DS투자증권,https://finance.naver.com/research/invest_read.naver?nid=36730&page=1,"지난 주 Review 이재명 정부 'AI 수도' 전략, 첫 결실…뷔나 20조원 규모 투자 의향 - 글로벌 투자기업 VENA 그룹이 국내 재생에너지 전환과 AI 데이터센터 구축에 대해 약 20조원 규모의 투자의향서를 제출. 기후에너지환경부는 이번 투자를 계기로 해상풍력 보급을 가속화하고, 발전단지·전력망·AI 데이터센터를 연계하는 '에너지 고속도로(Energy Highway)' 구축 사업을 본격 추진할 계획. DS코멘트 현 정부의 AI 인프라·재생에너지 확대에 대한 국제 투자 유치가 구체화된 첫 번째 사례. 이번 VENA 그룹의 투자 의향이 실제로 얼마나 이뤄질 지는 지켜봐야겠지만 정부의 강한 탄소중립 실현 의지를 감안하면 재생에너지 확대와 AI 인프라 고도화를 향한 관련 투자들이 계속해서 구체화될 전망 DS_Weekly_Vol.236.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36730
투자정보,,,Kiwoom ETF Weekly (10/27),키움증권,https://finance.naver.com/research/invest_read.naver?nid=36731&page=1,"▶ 주간 글로벌 ETF 동향 - 지난 주 美 대표 지수/ETF는 상승 마감 (SPY +1.9%, QQQ +2.2%, DIA +2.3%, IWM +2.5%). 미-중 정상회담 확정 소식과 10월 FOMC 금리인하 기대감 속 위험자산 선호 회복. 주 후반 발표된 9 월 美 소비자물가 역시 시장 예상치를 하회하며 연준의 추가 금리인하 기대를 자극. 이번 주에는 마이크로소프트, 구글, 메타, 아마존, 애플 등 빅테크 실적과 10 월 FOMC, APEC 정상회담 등 대형 이벤트 대기. 10 월 FOMC에서는 25bp 인하와 함께 향후 통화정책 방향과 QT종료 시점에 시장 관심이 집중될 전망. 뒤이어 FOMC 에서의 완화적인 통화정책 결정, APEC 미-중 회담에서 무역 협상이 진전될 경우 위험 선호심리 연장 예상. 빅테크 실적발표에서는 하이퍼스케일러들의 CapEx 추정치 상향 및 가이던스 제시 여부 등에 주목 - GICS 분류 기준 IT(XLK +3.0%), 에너지(XLE +2.4%), 산업재(XLI +2.4%), 헬스케어(XLV +1.9%) 등 상승 마감한 반면 필수소비재(XLP -0.8%), 유틸리티(XLU -0.2%) 등은 소폭 하락. 이 외 에너지-업스트림(OIH +10.1%, XES +9.8%, IEZ +9.3%), 천연가스(UNG +9.3%), 리튬/2 차전지(LIT +7.4%), 방산/우주(XAR +6.2%, ITA +5.3%, SHLD +4.9%), 클라우드(WCLD +4.9%, CLOU +4.2%), 크립토/핀테크(CRPT +4.8%, ARKF +4.7%), 제조/인프라(AIRR +4.7%), 로보틱스(BOTZ +4.7%, ROBO +3.8%), 사이버보안(BUG +4.2%), 중국 테크(CQQQ +4.1%), 은행(IAT +3.9%, KRE +3.6%, KBWB +3.6%), 자율주행/전기차(DRIV +3.7%) 등 강세 rfTP691.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36731
종목분석,,동운아나텍,사업 다각화로 성장,한국IR협의회,https://finance.naver.com/research/company_read.naver?nid=87052&page=1,"■ 동운아나텍은 2006년 설립된 시스템 반도체(비메모리 반도체) 팹리스(Fabless) 기업으로, 스마트폰 카메라모듈 내에 주요부품인 OIS(Optical Image Stabilization, 광학 손떨림 보정) Driver IC 사업을 캐시카우로 두고, 전장부품 및 디지털 헬스케어 사업을 신사업으로 진행 중 ■ 투자포인트는 1) 2026년부터 전장용 반도체 신제품(Body Domain Controller, BDC) 매출 성장 기대, 2) 디지털 헬스케어 사업 성장 기대 ■ 리스크 요인은 저성장 중인 전방 산업(글로벌 스마트폰 시장)과 의료기기 제품 인허가 획득 관련 변동성 및 불확실성 251027_동운아나텍.pdf",25.10.27,2025-10-27 21:58:01,2025-10-27 21:58:01,87052
종목분석,,HS애드,AI 플랫폼과 밸류업을 통한 구조적 전환기,한국IR협의회,https://finance.naver.com/research/company_read.naver?nid=87053&page=1,"■ HS애드는 LG그룹의 종합광고기업. 2024년 기준, 동사의 사업은 제작매출 84.5%, 수입광고대행료 15.5%로 구성되어 있음 ■ 2025년 실적 기준, 동사 주가의 밸류에이션은 PER 8.3x, PBR 0.7x(ROE 8.4%) 수준. PEER 그룹(제일기획, 이노션) 평균 밸류에이션 PER 9.6x, PBR 1.0x(ROE11.4%)과 비교 시 적정 수준에 위치한 것으로 판단 ■ 동사의 주요 리스크는 ㈜LG 및 ㈜LG전자 등 특수관계자향 매출 비중이 80.2%로 매출 편중이 높다는 점 251027_HS애드(밸류업).pdf",25.10.27,2025-10-27 21:58:01,2025-10-27 21:58:01,87053
